Dataset,SF,ARI,K
Dataset F,0.8949999999999996,0.7011564064660575,17
Dataset F,0.8949999999999996,0.7011564064660575,18
Dataset F,0.8949999999999996,0.7084422498800077,19
Dataset F,0.8949999999999996,0.7084422498800077,20
Dataset F,0.8949999999999996,0.7158354594785538,21
Dataset F,0.8949999999999996,0.7158354594785538,22
Dataset F,0.8949999999999996,0.7158354594785538,23
Dataset F,0.8949999999999996,0.6147832855911313,24
Dataset F,0.8949999999999996,0.6147832855911313,25
Dataset F,0.8949999999999996,0.6147832855911313,26
Dataset F,0.8949999999999996,0.6147832855911313,27
Dataset F,0.8949999999999996,0.6147832855911313,28
Dataset F,0.8949999999999996,0.6147832855911313,29
Dataset F,0.8949999999999996,0.6147832855911313,30
Dataset F,0.8949999999999996,0.6147832855911313,31
Dataset F,0.8949999999999996,0.6147832855911313,32
Dataset F,0.8949999999999996,0.6147832855911313,33
Dataset F,0.8949999999999996,0.6147832855911313,34
Dataset F,0.8949999999999996,0.6147832855911313,35
Dataset F,0.8999999999999996,0.6027828211025439,2
Dataset F,0.8999999999999996,0.6997887919530243,3
Dataset F,0.8999999999999996,0.5943393962144476,4
Dataset F,0.8999999999999996,0.6845907479532309,5
Dataset F,0.8999999999999996,0.6989910068018239,6
Dataset F,0.8999999999999996,0.7078020140723164,7
Dataset F,0.8999999999999996,0.664179797945209,8
Dataset F,0.8999999999999996,0.7228544629386379,9
Dataset F,0.8999999999999996,0.7305768515771177,10
Dataset F,0.8999999999999996,0.7396696368309981,11
Dataset F,0.8999999999999996,0.7555777230615043,12
Dataset F,0.8999999999999996,0.7555777230615043,13
Dataset F,0.8999999999999996,0.6939808266415739,14
Dataset F,0.8999999999999996,0.7011564064660575,15
Dataset F,0.8999999999999996,0.7011564064660575,16
Dataset F,0.8999999999999996,0.7011564064660575,17
Dataset F,0.8999999999999996,0.7011564064660575,18
Dataset F,0.8999999999999996,0.7084422498800077,19
Dataset F,0.8999999999999996,0.7084422498800077,20
Dataset F,0.8999999999999996,0.7084422498800077,21
Dataset F,0.8999999999999996,0.7158354594785538,22
Dataset F,0.8999999999999996,0.7158354594785538,23
Dataset F,0.8999999999999996,0.7101429620499097,24
Dataset F,0.8999999999999996,0.6147832855911313,25
Dataset F,0.8999999999999996,0.6147832855911313,26
Dataset F,0.8999999999999996,0.6147832855911313,27
Dataset F,0.8999999999999996,0.6147832855911313,28
Dataset F,0.8999999999999996,0.6147832855911313,29
Dataset F,0.8999999999999996,0.6147832855911313,30
Dataset F,0.8999999999999996,0.6147832855911313,31
Dataset F,0.8999999999999996,0.6147832855911313,32
Dataset F,0.8999999999999996,0.6147832855911313,33
Dataset F,0.8999999999999996,0.6147832855911313,34
Dataset F,0.8999999999999996,0.6147832855911313,35
Dataset F,0.9049999999999996,0.6401409287220714,2
Dataset F,0.9049999999999996,0.6997887919530243,3
Dataset F,0.9049999999999996,0.5889417602690484,4
Dataset F,0.9049999999999996,0.6845907479532309,5
Dataset F,0.9049999999999996,0.690321011819167,6
Dataset F,0.9049999999999996,0.6989910068018239,7
Dataset F,0.9049999999999996,0.6512018396519894,8
Dataset F,0.9049999999999996,0.7228544629386379,9
Dataset F,0.9049999999999996,0.7305768515771177,10
Dataset F,0.9049999999999996,0.7305768515771177,11
Dataset F,0.9049999999999996,0.7555777230615043,12
Dataset F,0.9049999999999996,0.7555777230615043,13
Dataset F,0.9049999999999996,0.6939808266415739,14
Dataset F,0.9049999999999996,0.7011564064660575,15
Dataset F,0.9049999999999996,0.7011564064660575,16
Dataset F,0.9049999999999996,0.7011564064660575,17
Dataset F,0.9049999999999996,0.7011564064660575,18
Dataset F,0.9049999999999996,0.7011564064660575,19
Dataset F,0.9049999999999996,0.7084422498800077,20
Dataset F,0.9049999999999996,0.7084422498800077,21
Dataset F,0.9049999999999996,0.7158354594785538,22
Dataset F,0.9049999999999996,0.7158354594785538,23
Dataset F,0.9049999999999996,0.7158354594785538,24
Dataset F,0.9049999999999996,0.6147832855911313,25
Dataset F,0.9049999999999996,0.6147832855911313,26
Dataset F,0.9049999999999996,0.6147832855911313,27
Dataset F,0.9049999999999996,0.6147832855911313,28
Dataset F,0.9049999999999996,0.6147832855911313,29
Dataset F,0.9049999999999996,0.6147832855911313,30
Dataset F,0.9049999999999996,0.6147832855911313,31
Dataset F,0.9049999999999996,0.6147832855911313,32
Dataset F,0.9049999999999996,0.6147832855911313,33
Dataset F,0.9049999999999996,0.6147832855911313,34
Dataset F,0.9049999999999996,0.6147832855911313,35
Dataset F,0.9099999999999996,0.6265525359223238,2
Dataset F,0.9099999999999996,0.6997887919530243,3
Dataset F,0.9099999999999996,0.5889417602690484,4
Dataset F,0.9099999999999996,0.6845907479532309,5
Dataset F,0.9099999999999996,0.690321011819167,6
Dataset F,0.9099999999999996,0.6989910068018239,7
Dataset F,0.9099999999999996,0.6442352308092872,8
Dataset F,0.9099999999999996,0.7228544629386379,9
Dataset F,0.9099999999999996,0.7305768515771177,10
Dataset F,0.9099999999999996,0.7305768515771177,11
Dataset F,0.9099999999999996,0.7463988917132875,12
Dataset F,0.9099999999999996,0.7555777230615043,13
Dataset F,0.9099999999999996,0.6939808266415739,14
Dataset F,0.9099999999999996,0.7011564064660575,15
Dataset F,0.9099999999999996,0.7011564064660575,16
Dataset F,0.9099999999999996,0.7011564064660575,17
Dataset F,0.9099999999999996,0.7011564064660575,18
Dataset F,0.9099999999999996,0.7011564064660575,19
Dataset F,0.9099999999999996,0.7084422498800077,20
Dataset F,0.9099999999999996,0.7084422498800077,21
Dataset F,0.9099999999999996,0.7084422498800077,22
Dataset F,0.9099999999999996,0.7158354594785538,23
Dataset F,0.9099999999999996,0.7158354594785538,24
Dataset F,0.9099999999999996,0.6147832855911313,25
Dataset F,0.9099999999999996,0.6147832855911313,26
Dataset F,0.9099999999999996,0.6147832855911313,27
Dataset F,0.9099999999999996,0.6147832855911313,28
Dataset F,0.9099999999999996,0.6147832855911313,29
Dataset F,0.9099999999999996,0.6147832855911313,30
Dataset F,0.9099999999999996,0.6147832855911313,31
Dataset F,0.9099999999999996,0.6147832855911313,32
Dataset F,0.9099999999999996,0.6147832855911313,33
Dataset F,0.9099999999999996,0.6147832855911313,34
Dataset F,0.9099999999999996,0.6147832855911313,35
Dataset F,0.9149999999999996,0.6265525359223238,2
Dataset F,0.9149999999999996,0.6997887919530243,3
Dataset F,0.9149999999999996,0.5920135515953802,4
Dataset F,0.9149999999999996,0.6845907479532309,5
Dataset F,0.9149999999999996,0.690321011819167,6
Dataset F,0.9149999999999996,0.6989910068018239,7
Dataset F,0.9149999999999996,0.6442352308092872,8
Dataset F,0.9149999999999996,0.7228544629386379,9
Dataset F,0.9149999999999996,0.7305768515771177,10
Dataset F,0.9149999999999996,0.7305768515771177,11
Dataset F,0.9149999999999996,0.7463988917132875,12
Dataset F,0.9149999999999996,0.7555777230615043,13
Dataset F,0.9149999999999996,0.6939808266415739,14
Dataset F,0.9149999999999996,0.6939808266415739,15
Dataset F,0.9149999999999996,0.7011564064660575,16
Dataset F,0.9149999999999996,0.7011564064660575,17
Dataset F,0.9149999999999996,0.7011564064660575,18
Dataset F,0.9149999999999996,0.7011564064660575,19
Dataset F,0.9149999999999996,0.7084422498800077,20
Dataset F,0.9149999999999996,0.7084422498800077,21
Dataset F,0.9149999999999996,0.7084422498800077,22
Dataset F,0.9149999999999996,0.7084422498800077,23
Dataset F,0.9149999999999996,0.7158354594785538,24
Dataset F,0.9149999999999996,0.7158354594785538,25
Dataset F,0.9149999999999996,0.6147832855911313,26
Dataset F,0.9149999999999996,0.6147832855911313,27
Dataset F,0.9149999999999996,0.6147832855911313,28
Dataset F,0.9149999999999996,0.6147832855911313,29
Dataset F,0.9149999999999996,0.6147832855911313,30
Dataset F,0.9149999999999996,0.6147832855911313,31
Dataset F,0.9149999999999996,0.6147832855911313,32
Dataset F,0.9149999999999996,0.6147832855911313,33
Dataset F,0.9149999999999996,0.6147832855911313,34
Dataset F,0.9149999999999996,0.6147832855911313,35
Dataset F,0.9199999999999996,0.6265525359223238,2
Dataset F,0.9199999999999996,0.6997887919530243,3
Dataset F,0.9199999999999996,0.5920135515953802,4
Dataset F,0.9199999999999996,0.6845907479532309,5
Dataset F,0.9199999999999996,0.690321011819167,6
Dataset F,0.9199999999999996,0.6989910068018239,7
Dataset F,0.9199999999999996,0.6442352308092872,8
Dataset F,0.9199999999999996,0.7228544629386379,9
Dataset F,0.9199999999999996,0.7305768515771177,10
Dataset F,0.9199999999999996,0.7305768515771177,11
Dataset F,0.9199999999999996,0.7384260118511037,12
Dataset F,0.9199999999999996,0.7555777230615043,13
Dataset F,0.9199999999999996,0.6857766654992801,14
Dataset F,0.9199999999999996,0.6939808266415739,15
Dataset F,0.9199999999999996,0.7011564064660575,16
Dataset F,0.9199999999999996,0.7011564064660575,17
Dataset F,0.9199999999999996,0.7011564064660575,18
Dataset F,0.9199999999999996,0.7011564064660575,19
Dataset F,0.9199999999999996,0.7084422498800077,20
Dataset F,0.9199999999999996,0.7084422498800077,21
Dataset F,0.9199999999999996,0.7084422498800077,22
Dataset F,0.9199999999999996,0.7084422498800077,23
Dataset F,0.9199999999999996,0.7158354594785538,24
Dataset F,0.9199999999999996,0.7158354594785538,25
Dataset F,0.9199999999999996,0.6147832855911313,26
Dataset F,0.9199999999999996,0.6147832855911313,27
Dataset F,0.9199999999999996,0.6147832855911313,28
Dataset F,0.9199999999999996,0.6147832855911313,29
Dataset F,0.9199999999999996,0.6147832855911313,30
Dataset F,0.9199999999999996,0.6147832855911313,31
Dataset F,0.9199999999999996,0.6147832855911313,32
Dataset F,0.9199999999999996,0.6147832855911313,33
Dataset F,0.9199999999999996,0.6147832855911313,34
Dataset F,0.9199999999999996,0.6147832855911313,35
Dataset F,0.9249999999999996,0.6265525359223238,2
Dataset F,0.9249999999999996,0.724096306241488,3
Dataset F,0.9249999999999996,0.6175023288206045,4
Dataset F,0.9249999999999996,0.6442352308092872,5
Dataset F,0.9249999999999996,0.690321011819167,6
Dataset F,0.9249999999999996,0.6989910068018239,7
Dataset F,0.9249999999999996,0.6442352308092872,8
Dataset F,0.9249999999999996,0.7228544629386379,9
Dataset F,0.9249999999999996,0.7305768515771177,10
Dataset F,0.9249999999999996,0.7305768515771177,11
Dataset F,0.9249999999999996,0.7384260118511037,12
Dataset F,0.9249999999999996,0.7475628115951257,13
Dataset F,0.9249999999999996,0.6857766654992801,14
Dataset F,0.9249999999999996,0.6857766654992801,15
Dataset F,0.9249999999999996,0.692917542098345,16
Dataset F,0.9249999999999996,0.7011564064660575,17
Dataset F,0.9249999999999996,0.7011564064660575,18
Dataset F,0.9249999999999996,0.7011564064660575,19
Dataset F,0.9249999999999996,0.7011564064660575,20
Dataset F,0.9249999999999996,0.7084422498800077,21
Dataset F,0.9249999999999996,0.7084422498800077,22
Dataset F,0.9249999999999996,0.7084422498800077,23
Dataset F,0.9249999999999996,0.7158354594785538,24
Dataset F,0.9249999999999996,0.7158354594785538,25
Dataset F,0.9249999999999996,0.6147832855911313,26
Dataset F,0.9249999999999996,0.6147832855911313,27
Dataset F,0.9249999999999996,0.6147832855911313,28
Dataset F,0.9249999999999996,0.6147832855911313,29
Dataset F,0.9249999999999996,0.6147832855911313,30
Dataset F,0.9249999999999996,0.6147832855911313,31
Dataset F,0.9249999999999996,0.6147832855911313,32
Dataset F,0.9249999999999996,0.6147832855911313,33
Dataset F,0.9249999999999996,0.6147832855911313,34
Dataset F,0.9249999999999996,0.6147832855911313,35
Dataset F,0.9299999999999996,0.6265525359223238,2
Dataset F,0.9299999999999996,0.724096306241488,3
Dataset F,0.9299999999999996,0.6175023288206045,4
Dataset F,0.9299999999999996,0.637423609102977,5
Dataset F,0.9299999999999996,0.690321011819167,6
Dataset F,0.9299999999999996,0.6989910068018239,7
Dataset F,0.9299999999999996,0.638636102898368,8
Dataset F,0.9299999999999996,0.7228544629386379,9
Dataset F,0.9299999999999996,0.7305768515771177,10
Dataset F,0.9299999999999996,0.7305768515771177,11
Dataset F,0.9299999999999996,0.7384260118511037,12
Dataset F,0.9299999999999996,0.7475628115951257,13
Dataset F,0.9299999999999996,0.6787507335956965,14
Dataset F,0.9299999999999996,0.6787507335956965,15
Dataset F,0.9299999999999996,0.692917542098345,16
Dataset F,0.9299999999999996,0.692917542098345,17
Dataset F,0.9299999999999996,0.7011564064660575,18
Dataset F,0.9299999999999996,0.7011564064660575,19
Dataset F,0.9299999999999996,0.7011564064660575,20
Dataset F,0.9299999999999996,0.7084422498800077,21
Dataset F,0.9299999999999996,0.7084422498800077,22
Dataset F,0.9299999999999996,0.7084422498800077,23
Dataset F,0.9299999999999996,0.7158354594785538,24
Dataset F,0.9299999999999996,0.7158354594785538,25
Dataset F,0.9299999999999996,0.6147832855911313,26
Dataset F,0.9299999999999996,0.6147832855911313,27
Dataset F,0.9299999999999996,0.6147832855911313,28
Dataset F,0.9299999999999996,0.6147832855911313,29
Dataset F,0.9299999999999996,0.6147832855911313,30
Dataset F,0.9299999999999996,0.6147832855911313,31
Dataset F,0.9299999999999996,0.6147832855911313,32
Dataset F,0.9299999999999996,0.6147832855911313,33
Dataset F,0.9299999999999996,0.6147832855911313,34
Dataset F,0.9299999999999996,0.6147832855911313,35
Dataset F,0.9349999999999996,0.6265525359223238,2
Dataset F,0.9349999999999996,0.6907459871370384,3
Dataset F,0.9349999999999996,0.6384747676011576,4
Dataset F,0.9349999999999996,0.6318857262525202,5
Dataset F,0.9349999999999996,0.690321011819167,6
Dataset F,0.9349999999999996,0.6989910068018239,7
Dataset F,0.9349999999999996,0.638636102898368,8
Dataset F,0.9349999999999996,0.7228544629386379,9
Dataset F,0.9349999999999996,0.7305768515771177,10
Dataset F,0.9349999999999996,0.7305768515771177,11
Dataset F,0.9349999999999996,0.7384260118511037,12
Dataset F,0.9349999999999996,0.7475628115951257,13
Dataset F,0.9349999999999996,0.6787507335956965,14
Dataset F,0.9349999999999996,0.6787507335956965,15
Dataset F,0.9349999999999996,0.6857766654992801,16
Dataset F,0.9349999999999996,0.692917542098345,17
Dataset F,0.9349999999999996,0.7011564064660575,18
Dataset F,0.9349999999999996,0.7011564064660575,19
Dataset F,0.9349999999999996,0.7011564064660575,20
Dataset F,0.9349999999999996,0.7084422498800077,21
Dataset F,0.9349999999999996,0.7084422498800077,22
Dataset F,0.9349999999999996,0.7084422498800077,23
Dataset F,0.9349999999999996,0.7084422498800077,24
Dataset F,0.9349999999999996,0.7158354594785538,25
Dataset F,0.9349999999999996,0.6147832855911313,26
Dataset F,0.9349999999999996,0.6147832855911313,27
Dataset F,0.9349999999999996,0.6147832855911313,28
Dataset F,0.9349999999999996,0.6147832855911313,29
Dataset F,0.9349999999999996,0.6147832855911313,30
Dataset F,0.9349999999999996,0.6147832855911313,31
Dataset F,0.9349999999999996,0.6147832855911313,32
Dataset F,0.9349999999999996,0.6147832855911313,33
Dataset F,0.9349999999999996,0.6147832855911313,34
Dataset F,0.9349999999999996,0.6147832855911313,35
Dataset F,0.9399999999999996,0.6265525359223238,2
Dataset F,0.9399999999999996,0.6647429127323486,3
Dataset F,0.9399999999999996,0.6354122937132088,4
Dataset F,0.9399999999999996,0.6005225943508645,5
Dataset F,0.9399999999999996,0.7078020140723164,6
Dataset F,0.9399999999999996,0.6989910068018239,7
Dataset F,0.9399999999999996,0.638636102898368,8
Dataset F,0.9399999999999996,0.7152618596838871,9
Dataset F,0.9399999999999996,0.7305768515771177,10
Dataset F,0.9399999999999996,0.7305768515771177,11
Dataset F,0.9399999999999996,0.7384260118511037,12
Dataset F,0.9399999999999996,0.7384260118511037,13
Dataset F,0.9399999999999996,0.6787507335956965,14
Dataset F,0.9399999999999996,0.6787507335956965,15
Dataset F,0.9399999999999996,0.6857766654992801,16
Dataset F,0.9399999999999996,0.692917542098345,17
Dataset F,0.9399999999999996,0.7011564064660575,18
Dataset F,0.9399999999999996,0.7011564064660575,19
Dataset F,0.9399999999999996,0.7011564064660575,20
Dataset F,0.9399999999999996,0.7084422498800077,21
Dataset F,0.9399999999999996,0.7084422498800077,22
Dataset F,0.9399999999999996,0.7084422498800077,23
Dataset F,0.9399999999999996,0.7084422498800077,24
Dataset F,0.9399999999999996,0.7158354594785538,25
Dataset F,0.9399999999999996,0.6147832855911313,26
Dataset F,0.9399999999999996,0.6147832855911313,27
Dataset F,0.9399999999999996,0.6147832855911313,28
Dataset F,0.9399999999999996,0.6147832855911313,29
Dataset F,0.9399999999999996,0.6147832855911313,30
Dataset F,0.9399999999999996,0.6147832855911313,31
Dataset F,0.9399999999999996,0.6147832855911313,32
Dataset F,0.9399999999999996,0.6147832855911313,33
Dataset F,0.9399999999999996,0.6147832855911313,34
Dataset F,0.9399999999999996,0.6147832855911313,35
Dataset F,0.9449999999999996,0.6320992447875619,2
Dataset F,0.9449999999999996,0.6842914019005667,3
Dataset F,0.9449999999999996,0.7216978365861318,4
Dataset F,0.9449999999999996,0.592637797312842,5
Dataset F,0.9449999999999996,0.7078020140723164,6
Dataset F,0.9449999999999996,0.6989910068018239,7
Dataset F,0.9449999999999996,0.638636102898368,8
Dataset F,0.9449999999999996,0.7152618596838871,9
Dataset F,0.9449999999999996,0.7228544629386379,10
Dataset F,0.9449999999999996,0.7305768515771177,11
Dataset F,0.9449999999999996,0.7384260118511037,12
Dataset F,0.9449999999999996,0.7384260118511037,13
Dataset F,0.9449999999999996,0.6787507335956965,14
Dataset F,0.9449999999999996,0.6787507335956965,15
Dataset F,0.9449999999999996,0.6857766654992801,16
Dataset F,0.9449999999999996,0.692917542098345,17
Dataset F,0.9449999999999996,0.7011564064660575,18
Dataset F,0.9449999999999996,0.7011564064660575,19
Dataset F,0.9449999999999996,0.7011564064660575,20
Dataset F,0.9449999999999996,0.7084422498800077,21
Dataset F,0.9449999999999996,0.7084422498800077,22
Dataset F,0.9449999999999996,0.7084422498800077,23
Dataset F,0.9449999999999996,0.7084422498800077,24
Dataset F,0.9449999999999996,0.7084422498800077,25
Dataset F,0.9449999999999996,0.6147832855911313,26
